tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
randoop,GUAVA-227,com.google.common.graph.EndpointPair,10,73,1247,119,0,0,0,0,16,0,0,8,0,0,0,0,0,0,0,0,120,0
randoop,GUAVA-231,com.google.common.reflect.TypeResolver,1,92,121326,643,7,0,0,0,50,5,10,16,1,6.25,29,3,10.344828,3,10.344828,26,120,1
randoop,GUAVA-273,com.google.common.collect.TreeRangeMap,3,74,122446,4271,2020,0,0,0,128,27,21.09375,54,7,12.962963,47,0,0,0,0,47,120,21
randoop,GUAVA-231,com.google.common.reflect.TypeResolver,8,78,121298,840,7,0,0,0,50,5,10,16,1,6.25,29,3,10.344828,3,10.344828,26,120,1
randoop,GUAVA-11,com.google.common.collect.MapMaker,7,81,122783,3684,993,0,0,0,47,47,100,34,34,100,41,41,100,41,100,0,120,10
randoop,GUAVA-267,com.google.common.io.Files,2,89,122633,45395,2547,0,15,0,127,82,64.566925,65,40,61.538464,80,54,67.5,54,67.5,26,120,26
randoop,GUAVA-267,com.google.common.io.Files,5,85,122445,39045,2346,0,12,0,127,83,65.35433,65,42,64.61539,80,55,68.75,55,68.75,25,120,24
randoop,GUAVA-227,com.google.common.graph.EndpointPair,3,62,1195,176,0,0,0,0,16,0,0,8,0,0,0,0,0,0,0,0,120,0
randoop,GUAVA-11,com.google.common.collect.MapMaker,9,71,121886,3384,1548,0,0,0,47,47,100,34,34,100,41,41,100,41,100,0,120,16
randoop,GUAVA-267,com.google.common.io.Files,10,77,123138,68448,3715,0,17,0,127,83,65.35433,65,42,64.61539,80,55,68.75,55,68.75,25,120,38
randoop,GUAVA-227,com.google.common.graph.EndpointPair,4,75,1254,108,0,0,0,0,16,0,0,8,0,0,0,0,0,0,0,0,120,0
randoop,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,7,96,123925,17808,11390,0,0,0,137,19,13.868613,36,3,8.333334,67,15,22.38806,15,22.38806,52,120,114
randoop,GUAVA-226,com.google.common.io.ByteSource,10,68,1216,153,0,0,0,0,88,0,0,20,0,0,0,0,0,0,0,0,120,0
randoop,GUAVA-148,com.google.common.base.Stopwatch,3,68,121840,16979,3043,0,1989,0,52,38,73.07692,24,15,62.5,47,36,76.59575,36,76.59575,11,120,31
randoop,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,9,72,124550,21419,18115,0,0,0,137,19,13.868613,36,3,8.333334,67,15,22.38806,15,22.38806,52,120,182
randoop,GUAVA-108,com.google.common.collect.Range,2,75,122348,2366,853,0,0,0,121,84,69.421486,98,62,63.265305,121,94,77.68595,94,77.68595,27,120,9
randoop,GUAVA-108,com.google.common.collect.Range,5,63,122415,3005,918,0,0,0,121,84,69.421486,98,62,63.265305,121,94,77.68595,94,77.68595,27,120,10
randoop,GUAVA-227,com.google.common.graph.EndpointPair,5,208,1191,53,0,0,0,0,16,0,0,8,0,0,0,0,0,0,0,0,120,0
randoop,GUAVA-227,com.google.common.graph.EndpointPair,2,67,1220,95,0,0,0,0,16,0,0,8,0,0,0,0,0,0,0,0,120,0
randoop,GUAVA-11,com.google.common.collect.MapMaker,8,227,121942,2386,1153,0,0,0,47,47,100,34,34,100,41,41,100,41,100,0,120,12
randoop,GUAVA-11,com.google.common.collect.MapMaker,1,207,122350,2511,1067,0,0,0,47,47,100,34,34,100,41,41,100,41,100,0,120,11
randoop,GUAVA-267,com.google.common.io.Files,4,79,122353,31315,2038,0,12,0,127,83,65.35433,65,42,64.61539,80,55,68.75,55,68.75,25,120,21
randoop,GUAVA-232,com.google.common.io.ByteStreams,10,81,123441,10047,10003,0,0,0,140,28,20,60,9,15.000001,93,25,26.881721,25,26.881721,68,120,101
randoop,GUAVA-11,com.google.common.collect.MapMaker,6,66,121652,2726,1005,0,0,0,47,47,100,34,34,100,41,41,100,41,100,0,120,11
randoop,GUAVA-267,com.google.common.io.Files,3,238,122565,27829,2220,0,16,0,127,83,65.35433,65,42,64.61539,80,55,68.75,55,68.75,25,120,23
randoop,GUAVA-273,com.google.common.collect.TreeRangeMap,10,77,122827,4696,2734,0,0,0,128,27,21.09375,54,7,12.962963,47,0,0,0,0,47,120,28
randoop,GUAVA-108,com.google.common.collect.Range,3,144,123171,3009,913,0,0,0,121,84,69.421486,98,62,63.265305,121,94,77.68595,94,77.68595,27,120,10
randoop,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,1,104,123622,21115,11362,0,0,0,137,19,13.868613,36,3,8.333334,67,15,22.38806,15,22.38806,52,120,114
randoop,GUAVA-148,com.google.common.base.Stopwatch,5,66,121984,14986,3249,0,2132,0,52,38,73.07692,24,15,62.5,47,36,76.59575,36,76.59575,11,120,33
randoop,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,6,251,123903,15817,12885,0,0,0,137,19,13.868613,36,3,8.333334,67,15,22.38806,15,22.38806,52,120,129
DSE,GUAVA-61,com.google.common.base.CharMatcher,8,212,9041,10924,20,0,0,0,178,18,10.112359,110,0,0,188,17,9.042553,17,9.042553,171,120,2
DSE,GUAVA-134,com.google.common.collect.Ordering,9,208,5849,66,0,0,0,0,87,0,0,40,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-199,com.google.common.util.concurrent.Striped,8,233,8440,9778,9,0,0,0,30,7,23.333334,10,2,20,33,8,24.242424,8,24.242424,25,120,2
DSE,GUAVA-134,com.google.common.collect.Ordering,7,226,5964,86,0,0,0,0,87,0,0,40,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-199,com.google.common.util.concurrent.Striped,1,212,8555,8833,9,0,0,0,30,7,23.333334,10,2,20,33,8,24.242424,8,24.242424,25,120,2
DSE,GUAVA-61,com.google.common.base.CharMatcher,6,222,11522,10877,20,0,0,0,178,18,10.112359,110,0,0,188,17,9.042553,17,9.042553,171,120,2
DSE,GUAVA-199,com.google.common.util.concurrent.Striped,6,240,10577,9092,9,0,0,0,30,7,23.333334,10,2,20,33,8,24.242424,8,24.242424,25,120,2
DSE,GUAVA-61,com.google.common.base.CharMatcher,1,289,12858,13404,20,0,0,0,178,18,10.112359,110,0,0,188,17,9.042553,17,9.042553,171,120,2
DSE,GUAVA-82,com.google.common.primitives.Shorts,9,237,5096,57,0,0,0,0,103,0,0,68,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,2,397,5844,75,0,0,0,0,106,0,0,53,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,5,231,5635,87,0,0,0,0,106,0,0,53,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-213,com.google.common.math.PairedStatsAccumulator,5,276,5197,1638,1,0,0,0,56,0,0,34,0,0,69,0,0,0,0,69,120,2
DSE,GUAVA-232,com.google.common.io.ByteStreams,4,220,9574,6136,12,0,0,0,140,20,14.285715,60,5,8.333334,93,15,16.129032,15,16.129032,78,120,2
DSE,GUAVA-82,com.google.common.primitives.Shorts,7,244,6622,132,0,0,0,0,103,0,0,68,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-232,com.google.common.io.ByteStreams,3,324,9563,7113,12,0,0,0,140,20,14.285715,60,5,8.333334,93,15,16.129032,15,16.129032,78,120,2
DSE,GUAVA-213,com.google.common.math.PairedStatsAccumulator,2,226,4485,2410,1,0,0,0,56,0,0,34,0,0,69,0,0,0,0,69,120,2
DSE,GUAVA-199,com.google.common.util.concurrent.Striped,7,350,10518,9912,9,0,0,0,30,7,23.333334,10,2,20,33,8,24.242424,8,24.242424,25,120,2
DSE,GUAVA-134,com.google.common.collect.Ordering,1,222,7012,68,0,0,0,0,87,0,0,40,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-134,com.google.common.collect.Ordering,6,221,6254,106,0,0,0,0,87,0,0,40,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-61,com.google.common.base.CharMatcher,7,225,12224,11113,20,0,0,0,178,18,10.112359,110,0,0,188,17,9.042553,17,9.042553,171,120,2
DSE,GUAVA-231,com.google.common.reflect.TypeResolver,10,242,5188,2197,1,0,0,0,50,0,0,16,0,0,29,0,0,0,0,29,120,2
DSE,GUAVA-199,com.google.common.util.concurrent.Striped,9,229,8516,9646,9,0,0,0,30,7,23.333334,10,2,20,33,8,24.242424,8,24.242424,25,120,2
DSE,GUAVA-254,com.google.common.hash.HashCode,10,221,17666,6676,8,0,0,0,43,19,44.186047,28,15,53.571426,66,31,46.969696,31,46.969696,35,120,2
DSE,GUAVA-61,com.google.common.base.CharMatcher,9,209,8950,10717,20,0,0,0,178,18,10.112359,110,0,0,188,17,9.042553,17,9.042553,171,120,2
DSE,GUAVA-134,com.google.common.collect.Ordering,8,206,5868,90,0,0,0,0,87,0,0,40,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-232,com.google.common.io.ByteStreams,2,245,7972,7821,12,0,0,0,140,20,14.285715,60,5,8.333334,93,15,16.129032,15,16.129032,78,120,2
DSE,GUAVA-82,com.google.common.primitives.Shorts,1,218,6662,91,0,0,0,0,103,0,0,68,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-213,com.google.common.math.PairedStatsAccumulator,3,221,4634,1503,1,0,0,0,56,0,0,34,0,0,69,0,0,0,0,69,120,2
DSE,GUAVA-213,com.google.common.math.PairedStatsAccumulator,4,244,4552,2546,1,0,0,0,56,0,0,34,0,0,69,0,0,0,0,69,120,2
DSE,GUAVA-82,com.google.common.primitives.Shorts,6,211,5644,104,0,0,0,0,103,0,0,68,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-232,com.google.common.io.ByteStreams,5,211,9886,7352,12,0,0,0,140,20,14.285715,60,5,8.333334,93,15,16.129032,15,16.129032,78,120,2
DSE,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,4,224,5725,79,0,0,0,0,106,0,0,53,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,3,382,5913,69,0,0,0,0,106,0,0,53,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-82,com.google.common.primitives.Shorts,8,207,5379,87,0,0,0,0,103,0,0,68,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-96,com.google.common.io.MoreFiles,7,212,8735,10865,6,0,0,0,156,6,3.846154,66,0,0,74,3,4.054054,3,4.054054,71,120,2
DSE,GUAVA-226,com.google.common.io.ByteSource,4,236,8923,9702,4,0,0,0,88,5,5.6818185,20,0,0,52,4,7.692308,4,7.692308,48,120,2
DSE,GUAVA-181,com.google.common.cache.CacheStats,4,229,4250,2412,1,0,0,0,58,0,0,34,0,0,51,0,0,0,0,51,120,2
DSE,GUAVA-226,com.google.common.io.ByteSource,3,217,9820,9433,4,0,0,0,88,5,5.6818185,20,0,0,52,4,7.692308,4,7.692308,48,120,2
DSE,GUAVA-71,com.google.common.escape.Escapers,7,238,6767,7562,4,0,0,0,14,3,21.428572,6,0,0,11,2,18.181818,2,18.181818,9,120,2
DSE,GUAVA-181,com.google.common.cache.CacheStats,3,245,4812,2670,1,0,0,0,58,0,0,34,0,0,51,0,0,0,0,51,120,2
DSE,GUAVA-96,com.google.common.io.MoreFiles,9,228,8062,11263,6,0,0,0,156,6,3.846154,66,0,0,74,3,4.054054,3,4.054054,71,120,2
DSE,GUAVA-71,com.google.common.escape.Escapers,9,227,6136,8899,4,0,0,0,14,3,21.428572,6,0,0,11,2,18.181818,2,18.181818,9,120,2
DSE,GUAVA-128,com.google.common.net.MediaType,4,214,9188,14538,2,0,0,0,284,166,58.450706,74,2,2.7027028,76,9,11.842106,9,11.842106,67,120,2
DSE,GUAVA-128,com.google.common.net.MediaType,3,234,10584,14737,2,0,0,0,284,166,58.450706,74,2,2.7027028,76,9,11.842106,9,11.842106,67,120,2
DSE,GUAVA-71,com.google.common.escape.Escapers,8,245,5857,7256,4,0,0,0,14,3,21.428572,6,0,0,11,2,18.181818,2,18.181818,9,120,2
DSE,GUAVA-96,com.google.common.io.MoreFiles,8,248,7688,10203,6,0,0,0,156,6,3.846154,66,0,0,74,3,4.054054,3,4.054054,71,120,2
DSE,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,10,250,9417,8565,15,0,0,0,137,11,8.029197,36,2,5.555556,67,10,14.925373,10,14.925373,57,120,2
DSE,GUAVA-96,com.google.common.io.MoreFiles,1,339,8335,10407,6,0,0,0,156,6,3.846154,66,0,0,74,3,4.054054,3,4.054054,71,120,2
DSE,GUAVA-226,com.google.common.io.ByteSource,2,243,8000,10617,4,0,0,0,88,5,5.6818185,20,0,0,52,4,7.692308,4,7.692308,48,120,2
DSE,GUAVA-71,com.google.common.escape.Escapers,6,233,7612,8244,4,0,0,0,14,3,21.428572,6,0,0,11,2,18.181818,2,18.181818,9,120,2
DSE,GUAVA-181,com.google.common.cache.CacheStats,2,245,4020,2414,1,0,0,0,58,0,0,34,0,0,51,0,0,0,0,51,120,2
DSE,GUAVA-226,com.google.common.io.ByteSource,5,234,8467,11005,4,0,0,0,88,5,5.6818185,20,0,0,52,4,7.692308,4,7.692308,48,120,2
DSE,GUAVA-96,com.google.common.io.MoreFiles,6,230,7729,10827,6,0,0,0,156,6,3.846154,66,0,0,74,3,4.054054,3,4.054054,71,120,2
DSE,GUAVA-156,com.google.common.math.Quantiles,10,224,77869,5713,4,0,0,0,97,6,6.185567,68,2,2.9411764,112,8,7.1428576,8,7.1428576,104,120,2
DSE,GUAVA-71,com.google.common.escape.Escapers,1,204,6383,7946,4,0,0,0,14,3,21.428572,6,0,0,11,2,18.181818,2,18.181818,9,120,2
DSE,GUAVA-181,com.google.common.cache.CacheStats,5,249,4903,1935,1,0,0,0,58,0,0,34,0,0,51,0,0,0,0,51,120,2
DSE,GUAVA-181,com.google.common.cache.CacheStats,10,211,3830,2512,1,0,0,0,58,0,0,34,0,0,51,0,0,0,0,51,120,2
DSE,GUAVA-128,com.google.common.net.MediaType,2,244,12126,13559,2,0,0,0,284,166,58.450706,74,2,2.7027028,76,9,11.842106,9,11.842106,67,120,2
DSE,GUAVA-128,com.google.common.net.MediaType,5,220,9305,14409,2,0,0,0,284,166,58.450706,74,2,2.7027028,76,9,11.842106,9,11.842106,67,120,2
DSE,GUAVA-273,com.google.common.collect.TreeRangeMap,8,214,7074,8600,1,0,0,0,128,5,3.90625,54,0,0,63,1,1.5873017,1,1.5873017,62,120,2
DSE,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,7,216,4573,3430,1,0,0,0,38,0,0,8,0,0,11,0,0,0,0,11,120,2
DSE,GUAVA-231,com.google.common.reflect.TypeResolver,4,245,5116,1965,1,0,0,0,50,0,0,16,0,0,29,0,0,0,0,29,120,2
DSE,GUAVA-273,com.google.common.collect.TreeRangeMap,6,368,9660,9123,1,0,0,0,128,5,3.90625,54,0,0,63,1,1.5873017,1,1.5873017,62,120,2
DSE,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,9,200,4356,1956,1,0,0,0,38,0,0,8,0,0,11,0,0,0,0,11,120,2
DSE,GUAVA-273,com.google.common.collect.TreeRangeMap,1,247,9412,7110,1,0,0,0,128,5,3.90625,54,0,0,63,1,1.5873017,1,1.5873017,62,120,2
DSE,GUAVA-231,com.google.common.reflect.TypeResolver,3,210,4895,2852,1,0,0,0,50,0,0,16,0,0,29,0,0,0,0,29,120,2
DSE,GUAVA-254,com.google.common.hash.HashCode,2,277,18791,7281,8,0,0,0,43,19,44.186047,28,15,53.571426,66,31,46.969696,31,46.969696,35,120,2
DSE,GUAVA-237,com.google.common.hash.Hashing,1,215,10869,9532,29,0,0,0,82,32,39.024387,30,7,23.333334,80,34,42.5,34,42.5,46,120,2
DSE,GUAVA-156,com.google.common.math.Quantiles,7,216,78317,5769,4,0,0,0,97,6,6.185567,68,2,2.9411764,112,8,7.1428576,8,7.1428576,104,120,2
DSE,GUAVA-237,com.google.common.hash.Hashing,6,234,12456,7649,29,0,0,0,82,32,39.024387,30,7,23.333334,80,34,42.5,34,42.5,46,120,2
DSE,GUAVA-254,com.google.common.hash.HashCode,5,236,18421,5936,8,0,0,0,43,19,44.186047,28,15,53.571426,66,31,46.969696,31,46.969696,35,120,2
DSE,GUAVA-156,com.google.common.math.Quantiles,9,220,77700,5872,4,0,0,0,97,6,6.185567,68,2,2.9411764,112,8,7.1428576,8,7.1428576,104,120,2
DSE,GUAVA-192,com.google.common.reflect.TypeToken,2,221,5296,65,0,0,0,0,272,0,0,154,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-192,com.google.common.reflect.TypeToken,5,258,5706,120,0,0,0,0,272,0,0,154,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-237,com.google.common.hash.Hashing,8,228,10716,9032,29,0,0,0,82,32,39.024387,30,7,23.333334,80,34,42.5,34,42.5,46,120,2
DSE,GUAVA-128,com.google.common.net.MediaType,10,212,9388,13790,2,0,0,0,284,166,58.450706,74,2,2.7027028,76,9,11.842106,9,11.842106,67,120,2
DSE,GUAVA-108,com.google.common.collect.Range,10,218,8901,7838,9,0,0,0,121,11,9.090909,98,5,5.102041,121,9,7.438017,9,7.438017,112,120,2
DSE,GUAVA-231,com.google.common.reflect.TypeResolver,2,217,4999,2428,1,0,0,0,50,0,0,16,0,0,29,0,0,0,0,29,120,2
DSE,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,8,209,4422,3087,1,0,0,0,38,0,0,8,0,0,11,0,0,0,0,11,120,2
DSE,GUAVA-273,com.google.common.collect.TreeRangeMap,7,220,7864,8333,1,0,0,0,128,5,3.90625,54,0,0,63,1,1.5873017,1,1.5873017,62,120,2
DSE,GUAVA-231,com.google.common.reflect.TypeResolver,5,258,5226,2403,1,0,0,0,50,0,0,16,0,0,29,0,0,0,0,29,120,2
DSE,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,6,251,5021,1617,1,0,0,0,38,0,0,8,0,0,11,0,0,0,0,11,120,2
DSE,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,1,316,4788,2394,1,0,0,0,38,0,0,8,0,0,11,0,0,0,0,11,120,2
DSE,GUAVA-273,com.google.common.collect.TreeRangeMap,9,211,7362,8469,1,0,0,0,128,5,3.90625,54,0,0,63,1,1.5873017,1,1.5873017,62,120,2
DSE,GUAVA-237,com.google.common.hash.Hashing,9,221,10892,7331,29,0,0,0,82,32,39.024387,30,7,23.333334,80,34,42.5,34,42.5,46,120,2
DSE,GUAVA-192,com.google.common.reflect.TypeToken,4,239,5324,107,0,0,0,0,272,0,0,154,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-192,com.google.common.reflect.TypeToken,3,335,6198,79,0,0,0,0,272,0,0,154,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-156,com.google.common.math.Quantiles,8,222,78776,6002,4,0,0,0,97,6,6.185567,68,2,2.9411764,112,8,7.1428576,8,7.1428576,104,120,2
DSE,GUAVA-254,com.google.common.hash.HashCode,4,234,17979,6690,8,0,0,0,43,19,44.186047,28,15,53.571426,66,31,46.969696,31,46.969696,35,120,2
DSE,GUAVA-156,com.google.common.math.Quantiles,1,214,78706,6157,4,0,0,0,97,6,6.185567,68,2,2.9411764,112,8,7.1428576,8,7.1428576,104,120,2
DSE,GUAVA-237,com.google.common.hash.Hashing,7,211,11317,7856,29,0,0,0,82,32,39.024387,30,7,23.333334,80,34,42.5,34,42.5,46,120,2
DSE,GUAVA-156,com.google.common.math.Quantiles,6,225,78554,6299,4,0,0,0,97,6,6.185567,68,2,2.9411764,112,8,7.1428576,8,7.1428576,104,120,2
DSE,GUAVA-254,com.google.common.hash.HashCode,3,230,19075,6451,8,0,0,0,43,19,44.186047,28,15,53.571426,66,31,46.969696,31,46.969696,35,120,2
DSE,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,10,209,4410,1014,1,0,0,0,38,0,0,8,0,0,11,0,0,0,0,11,120,2
DSE,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,3,283,12321,8506,15,0,0,0,137,11,8.029197,36,2,5.555556,67,10,14.925373,10,14.925373,57,120,2
DSE,GUAVA-108,com.google.common.collect.Range,8,213,9550,7485,9,0,0,0,121,11,9.090909,98,5,5.102041,121,9,7.438017,9,7.438017,112,120,2
DSE,GUAVA-148,com.google.common.base.Stopwatch,7,224,7384,6707,4,0,0,0,52,11,21.153847,24,1,4.166667,47,6,12.765958,6,12.765958,41,120,2
DSE,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,4,216,9963,9716,15,0,0,0,137,11,8.029197,36,2,5.555556,67,10,14.925373,10,14.925373,57,120,2
DSE,GUAVA-148,com.google.common.base.Stopwatch,9,206,6198,7418,4,0,0,0,52,11,21.153847,24,1,4.166667,47,6,12.765958,6,12.765958,41,120,2
DSE,GUAVA-108,com.google.common.collect.Range,6,434,11916,8017,9,0,0,0,121,11,9.090909,98,5,5.102041,121,9,7.438017,9,7.438017,112,120,2
DSE,GUAVA-108,com.google.common.collect.Range,1,286,10345,4737,9,0,0,0,121,11,9.090909,98,5,5.102041,121,9,7.438017,9,7.438017,112,120,2
DSE,GUAVA-227,com.google.common.graph.EndpointPair,9,238,6054,10484,2,0,0,0,16,1,6.25,8,0,0,13,0,0,0,0,13,120,2
DSE,GUAVA-11,com.google.common.collect.MapMaker,3,351,5814,2310,1,0,0,0,47,0,0,34,0,0,41,0,0,0,0,41,120,2
DSE,GUAVA-267,com.google.common.io.Files,6,241,13420,11264,26,0,0,0,127,35,27.559053,65,15,23.076923,80,26,32.5,26,32.5,54,120,2
DSE,GUAVA-11,com.google.common.collect.MapMaker,4,208,5420,1989,1,0,0,0,47,0,0,34,0,0,41,0,0,0,0,41,120,2
DSE,GUAVA-267,com.google.common.io.Files,1,229,13470,11876,26,0,0,0,127,35,27.559053,65,15,23.076923,80,26,32.5,26,32.5,54,120,2
DSE,GUAVA-267,com.google.common.io.Files,8,210,11768,9951,26,0,0,0,127,35,27.559053,65,15,23.076923,80,26,32.5,26,32.5,54,120,2
DSE,GUAVA-227,com.google.common.graph.EndpointPair,7,225,6925,6753,2,0,0,0,16,1,6.25,8,0,0,13,0,0,0,0,13,120,2
DSE,GUAVA-148,com.google.common.base.Stopwatch,10,217,6111,6297,4,0,0,0,52,11,21.153847,24,1,4.166667,47,6,12.765958,6,12.765958,41,120,2
DSE,GUAVA-148,com.google.common.base.Stopwatch,8,212,6374,7117,4,0,0,0,52,11,21.153847,24,1,4.166667,47,6,12.765958,6,12.765958,41,120,2
DSE,GUAVA-108,com.google.common.collect.Range,7,243,10235,8474,9,0,0,0,121,11,9.090909,98,5,5.102041,121,9,7.438017,9,7.438017,112,120,2
DSE,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,5,227,9960,9351,15,0,0,0,137,11,8.029197,36,2,5.555556,67,10,14.925373,10,14.925373,57,120,2
DSE,GUAVA-148,com.google.common.base.Stopwatch,1,201,6588,6577,4,0,0,0,52,11,21.153847,24,1,4.166667,47,6,12.765958,6,12.765958,41,120,2
DSE,GUAVA-108,com.google.common.collect.Range,9,212,9012,7989,9,0,0,0,121,11,9.090909,98,5,5.102041,121,9,7.438017,9,7.438017,112,120,2
DSE,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,2,224,11062,9297,15,0,0,0,137,11,8.029197,36,2,5.555556,67,10,14.925373,10,14.925373,57,120,2
DSE,GUAVA-148,com.google.common.base.Stopwatch,6,228,6600,9414,4,0,0,0,52,11,21.153847,24,1,4.166667,47,6,12.765958,6,12.765958,41,120,2
DSE,GUAVA-227,com.google.common.graph.EndpointPair,1,294,6780,6003,2,0,0,0,16,1,6.25,8,0,0,13,0,0,0,0,13,120,2
DSE,GUAVA-267,com.google.common.io.Files,9,227,12698,9682,26,0,0,0,127,35,27.559053,65,15,23.076923,80,26,32.5,26,32.5,54,120,2
DSE,GUAVA-227,com.google.common.graph.EndpointPair,6,217,6124,7045,2,0,0,0,16,1,6.25,8,0,0,13,0,0,0,0,13,120,2
DSE,GUAVA-11,com.google.common.collect.MapMaker,5,227,5669,1993,1,0,0,0,47,0,0,34,0,0,41,0,0,0,0,41,120,2
DSE,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,10,216,5287,131,0,0,0,0,106,0,0,53,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-227,com.google.common.graph.EndpointPair,8,273,6011,8215,2,0,0,0,16,1,6.25,8,0,0,13,0,0,0,0,13,120,2
DSE,GUAVA-11,com.google.common.collect.MapMaker,2,233,5539,1949,1,0,0,0,47,0,0,34,0,0,41,0,0,0,0,41,120,2
DSE,GUAVA-267,com.google.common.io.Files,7,235,12651,10818,26,0,0,0,127,35,27.559053,65,15,23.076923,80,26,32.5,26,32.5,54,120,2
DSE,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,6,227,6260,94,0,0,0,0,106,0,0,53,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-96,com.google.common.io.MoreFiles,10,258,8206,11283,6,0,0,0,156,6,3.846154,66,0,0,74,3,4.054054,3,4.054054,71,120,2
DSE,GUAVA-232,com.google.common.io.ByteStreams,9,232,7615,5552,12,0,0,0,140,20,14.285715,60,5,8.333334,93,15,16.129032,15,16.129032,78,120,2
DSE,GUAVA-213,com.google.common.math.PairedStatsAccumulator,8,203,4207,2780,1,0,0,0,56,0,0,34,0,0,69,0,0,0,0,69,120,2
DSE,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,1,224,5829,104,0,0,0,0,106,0,0,53,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-82,com.google.common.primitives.Shorts,3,253,6209,78,0,0,0,0,103,0,0,68,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-213,com.google.common.math.PairedStatsAccumulator,1,220,4524,1914,1,0,0,0,56,0,0,34,0,0,69,0,0,0,0,69,120,2
DSE,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,8,216,5224,74,0,0,0,0,106,0,0,53,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-213,com.google.common.math.PairedStatsAccumulator,6,227,4727,2222,1,0,0,0,56,0,0,34,0,0,69,0,0,0,0,69,120,2
DSE,GUAVA-82,com.google.common.primitives.Shorts,4,420,6378,56,0,0,0,0,103,0,0,68,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-232,com.google.common.io.ByteStreams,7,213,8541,6982,12,0,0,0,140,20,14.285715,60,5,8.333334,93,15,16.129032,15,16.129032,78,120,2
DSE,GUAVA-134,com.google.common.collect.Ordering,3,228,7737,182,0,0,0,0,87,0,0,40,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-199,com.google.common.util.concurrent.Striped,5,229,10970,8715,9,0,0,0,30,7,23.333334,10,2,20,33,8,24.242424,8,24.242424,25,120,2
DSE,GUAVA-61,com.google.common.base.CharMatcher,2,240,10664,12981,20,0,0,0,178,18,10.112359,110,0,0,188,17,9.042553,17,9.042553,171,120,2
DSE,GUAVA-134,com.google.common.collect.Ordering,4,215,6700,72,0,0,0,0,87,0,0,40,0,0,0,0,0,0,0,0,120,0
DSE,GUAVA-199,com.google.common.util.concurrent.Striped,2,210,9297,9266,9,0,0,0,30,7,23.333334,10,2,20,33,8,24.242424,8,24.242424,25,120,2
DSE,GUAVA-61,com.google.common.base.CharMatcher,5,236,11564,13381,20,0,0,0,178,18,10.112359,110,0,0,188,17,9.042553,17,9.042553,171,120,2
DSE,GUAVA-213,com.google.common.math.PairedStatsAccumulator,7,226,4672,2203,1,0,0,0,56,0,0,34,0,0,69,0,0,0,0,69,120,2
