tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
bbc,FASTJSON-17,com.alibaba.fastjson.serializer.ClobSeriliazer,1,658,31732,14410,6,0,0,0,24,5,20.833332,4,2,50.0,6,2,33.333336,2,33.333336,4,30,2
bbc,GUAVA-85,com.google.common.base.CaseFormat,10,317,30818,1822,21,0,5,0,30,30,100.0,12,11,91.66667,15,15,100.0,15,100.0,0,30,2
bbc,GUAVA-249,com.google.common.io.FileBackedOutputStream,3,326,30596,5888,20,0,0,0,50,49,98.0,16,16,100.0,30,29,96.666664,29,96.666664,1,30,2
bbc,GUAVA-21,com.google.common.base.internal.Finalizer,7,311,61007,11,0,0,0,0,65,0,0.0,20,0,0.0,0,0,0.0,0,0.0,0,30,0
bbc,GUAVA-275,com.google.common.math.PairedStatsAccumulator,8,316,28953,5238,44,0,0,0,60,60,100.0,38,38,100.0,75,75,100.0,75,100.0,0,30,2
bbc,FASTJSON-31,com.alibaba.fastjson.serializer.ASMSerializerFactory,6,333,37150,17007,42,0,0,0,1364,171,12.536657,398,26,6.5326633,404,37,9.158416,37,9.158416,367,30,2
bbc,GUAVA-275,com.google.common.math.PairedStatsAccumulator,2,337,28712,4967,37,0,0,0,60,60,100.0,38,38,100.0,75,75,100.0,75,100.0,0,30,2
bbc,SEATA-12,io.seata.core.rpc.netty.ShutdownHook,2,311,28589,46638,10,0,6,0,25,24,96.0,8,6,75.0,7,7,100.0,7,100.0,0,30,2
bbc,SEATA-4,io.seata.core.protocol.MessageFuture,6,309,35554,13271,9,0,0,0,22,21,95.454544,10,8,80.0,13,13,100.0,13,100.0,0,30,2
bbc,FASTJSON-59,com.alibaba.fastjson.asm.Type,5,332,31002,1860,76,0,0,0,93,0,0.0,62,0,0.0,78,0,0.0,0,0.0,78,30,2
bbc,SEATA-9,io.seata.core.rpc.netty.RpcServerHandler,2,317,28665,7424,11,0,0,0,27,20,74.07407,8,1,12.5,6,3,50.0,3,50.0,3,30,2
bbc,SPOON-107,spoon.reflect.visitor.filter.CompositeFilter,2,337,30923,8720,16,0,0,0,26,23,88.46153,20,19,95.0,2,0,0.0,0,0.0,2,30,2
bbc,SPOON-169,spoon.support.reflect.code.CtStatementListImpl,6,329,51058,205855,12,0,0,0,80,43,53.750004,36,13,36.11111,16,0,0.0,0,0.0,16,30,2
bbc,SEATA-21,io.seata.core.rpc.netty.RmRpcClient,5,304,29564,48409,2,0,0,0,211,4,1.8957347,88,2,2.2727273,75,2,2.6666667,2,2.6666667,73,30,2
bbc,SPOON-103,spoon.support.reflect.code.CtAssignmentImpl,8,346,42387,24,2,1,0,0,45,0,0.0,18,0,0.0,29,0,0.0,0,0.0,29,30,2
bbc,FASTJSON-104,com.alibaba.fastjson.support.spring.FastJsonHttpMessageConverter,3,329,33423,32336,51,0,5,0,82,70,85.36585,20,14,70.0,6,0,0.0,0,0.0,6,30,2
bbc,SEATA-8,io.seata.core.protocol.MergedWarpMessage,6,310,29161,8810,21,0,2,0,46,44,95.652176,14,11,78.57143,23,23,100.0,23,100.0,0,30,2
bbc,FASTJSON-104,com.alibaba.fastjson.support.spring.FastJsonHttpMessageConverter,10,328,33046,29688,49,0,5,0,82,70,85.36585,20,14,70.0,6,0,0.0,0,0.0,6,30,2
bbc,SPOON-167,spoon.support.reflect.CtExtendedModifier,3,329,28669,1735,8,0,0,0,26,26,100.0,16,16,100.0,18,18,100.0,18,100.0,0,30,2
bbc,GUAVA-110,com.google.common.math.IntMath,6,313,29485,796,131,0,0,0,180,0,0.0,164,0,0.0,126,0,0.0,0,0.0,126,30,2
bbc,SPOON-165,spoon.reflect.visitor.AstParentConsistencyChecker,3,324,29305,9921,8,0,0,0,15,15,100.0,8,7,87.5,6,6,100.0,6,100.0,0,30,2
bbc,SPOON-169,spoon.support.reflect.code.CtStatementListImpl,10,347,31099,21,38,1,0,0,80,0,0.0,36,0,0.0,50,0,0.0,0,0.0,50,30,2
bbc,FASTJSON-50,com.alibaba.fastjson.parser.DefaultJSONParser,1,321,38226,24445,29,0,0,0,947,128,13.516368,570,39,6.842105,170,0,0.0,0,0.0,170,30,2
bbc,FASTJSON-50,com.alibaba.fastjson.parser.DefaultJSONParser,10,342,38801,25767,43,0,0,0,947,151,15.94509,570,47,8.245614,167,0,0.0,0,0.0,167,30,2
bbc,GUAVA-275,com.google.common.math.PairedStatsAccumulator,10,315,28703,5064,37,0,0,0,60,60,100.0,38,38,100.0,75,75,100.0,75,100.0,0,30,2
bbc,FASTJSON-104,com.alibaba.fastjson.support.spring.FastJsonHttpMessageConverter,2,335,36296,25532,50,0,1,0,82,71,86.585365,20,14,70.0,5,0,0.0,0,0.0,5,30,2
bbc,GUAVA-6,com.google.common.base.Throwables,5,321,28239,11,0,0,0,0,92,0,0.0,38,0,0.0,0,0,0.0,0,0.0,0,30,0
bbc,GUAVA-197,com.google.common.primitives.Booleans,5,304,29024,2685,43,0,0,0,75,74,98.66667,52,51,98.07692,92,92,100.0,92,100.0,0,30,2
bbc,SEATA-16,io.seata.core.store.StoreMode,3,319,28437,651,5,0,0,0,7,0,0.0,4,0,0.0,5,0,0.0,0,0.0,5,30,2
bbc,GUAVA-260,com.google.common.collect.TreeRangeMap,1,320,34570,6663,10,0,0,0,86,51,59.302322,36,14,38.88889,19,0,0.0,0,0.0,19,30,2
bbc,FASTJSON-9,com.alibaba.fastjson.parser.deserializer.JavaObjectDeserializer,5,329,30792,15078,6,0,1,0,19,6,31.578945,18,2,11.111112,15,9,60.000004,9,60.000004,6,30,2
bbc,FASTJSON-93,com.alibaba.fastjson.asm.ByteVector,4,329,30569,1807,25,0,0,0,73,0,0.0,24,0,0.0,73,0,0.0,0,0.0,73,30,2
bbc,GUAVA-21,com.google.common.base.internal.Finalizer,10,329,61007,13,0,0,0,0,65,0,0.0,20,0,0.0,0,0,0.0,0,0.0,0,30,0
bbc,SEATA-9,io.seata.core.rpc.netty.RpcServerHandler,7,314,28589,7357,9,0,0,0,27,20,74.07407,8,1,12.5,6,3,50.0,3,50.0,3,30,2
bbc,FASTJSON-72,com.alibaba.fastjson.serializer.AwtCodec,4,316,31386,17750,27,0,0,0,192,38,19.791668,106,16,15.094339,113,23,20.353981,23,20.353981,90,30,2
bbc,FASTJSON-39,com.alibaba.fastjson.serializer.StringCodec,2,321,30830,15528,18,0,1,0,45,21,46.666668,20,9,45.0,29,14,48.27586,14,48.27586,15,30,2
bbc,SEATA-4,io.seata.core.protocol.MessageFuture,2,310,34850,679,7,0,0,0,22,0,0.0,10,0,0.0,13,0,0.0,0,0.0,13,30,2
bbc,SPOON-9,spoon.support.reflect.cu.position.SourcePositionImpl,4,352,29897,8351,72,0,6,0,78,77,98.71795,56,54,96.42857,93,92,98.92473,92,98.92473,1,30,2
bbc,FASTJSON-15,com.alibaba.fastjson.util.IOUtils,10,313,32941,16682,116,0,0,0,391,305,78.00512,270,181,67.03704,164,119,72.560974,119,72.560974,45,30,2
bbc,FASTJSON-93,com.alibaba.fastjson.asm.ByteVector,9,328,30716,1741,30,0,0,0,73,0,0.0,24,0,0.0,73,0,0.0,0,0.0,73,30,2
bbc,SEATA-15,io.seata.core.rpc.netty.RpcServer,1,338,33907,29519,1,0,0,0,102,1,0.9803922,44,0,0.0,42,0,0.0,0,0.0,42,30,2
bbc,FASTJSON-72,com.alibaba.fastjson.serializer.AwtCodec,9,343,31858,17552,27,0,0,0,192,38,19.791668,106,16,15.094339,113,23,20.353981,23,20.353981,90,30,2
bbc,GUAVA-115,com.google.common.util.concurrent.SimpleTimeLimiter,5,308,42849,62047,18,0,0,0,110,33,30.000002,26,3,11.538462,41,10,24.390244,10,24.390244,31,30,2
bbc,FASTJSON-4,com.alibaba.fastjson.serializer.BooleanCodec,4,314,30801,16059,8,0,0,0,36,9,25.0,16,1,6.25,18,2,11.111112,2,11.111112,16,30,2
bbc,FASTJSON-85,com.alibaba.fastjson.serializer.CharArrayCodec,6,329,31179,15577,5,0,0,0,35,3,8.571429,20,0,0.0,20,1,5.0,1,5.0,19,30,2
bbc,FASTJSON-105,com.alibaba.fastjson.JSONReader,10,343,33369,26663,83,0,2,0,157,142,90.44586,63,49,77.77778,8,0,0.0,0,0.0,8,30,2
bbc,GUAVA-114,com.google.common.util.concurrent.AtomicDoubleArray,3,313,29285,4893,24,0,0,0,59,56,94.91525,14,11,78.57143,34,34,100.0,34,100.0,0,30,2
bbc,FASTJSON-19,com.alibaba.fastjson.parser.deserializer.DefaultFieldDeserializer,6,334,32048,24392,25,0,1,0,68,44,64.70589,44,28,63.636364,29,23,79.31035,23,79.31035,6,30,2
bbc,FASTJSON-39,com.alibaba.fastjson.serializer.StringCodec,6,329,30952,16305,17,0,1,0,45,21,46.666668,20,9,45.0,29,14,48.27586,14,48.27586,15,30,2
bbc,FASTJSON-4,com.alibaba.fastjson.serializer.BooleanCodec,6,354,31229,15107,9,0,0,0,36,9,25.0,16,1,6.25,18,2,11.111112,2,11.111112,16,30,2
bbc,GUAVA-85,com.google.common.base.CaseFormat,7,303,29530,2370,16,0,7,0,30,30,100.0,12,12,100.0,15,15,100.0,15,100.0,0,30,2
bbc,SPOON-101,spoon.reflect.visitor.PrintingContext,2,306,29202,22,17,1,0,0,34,0,0.0,24,0,0.0,34,0,0.0,0,0.0,34,30,2
bbc,FASTJSON-25,com.alibaba.fastjson.parser.deserializer.ResolveFieldDeserializer,4,325,31926,25059,11,0,0,0,43,31,72.093025,12,3,25.0,8,2,25.0,2,25.0,6,30,2
bbc,SPOON-13,spoon.support.reflect.code.CtForImpl,8,312,32690,12439,30,0,0,0,58,58,100.0,26,26,100.0,0,0,0.0,0,0.0,0,30,2
bbc,SEATA-4,io.seata.core.protocol.MessageFuture,4,308,31497,1311,10,0,0,0,22,21,95.454544,10,9,90.0,13,13,100.0,13,100.0,0,30,2
bbc,FASTJSON-49,com.alibaba.fastjson.serializer.ArraySerializer,1,338,30482,13495,4,0,0,0,28,6,21.428572,14,1,7.1428576,13,0,0.0,0,0.0,13,30,2
bbc,GUAVA-110,com.google.common.math.IntMath,10,327,29258,748,116,0,0,0,180,0,0.0,164,0,0.0,126,0,0.0,0,0.0,126,30,2
bbc,SEATA-26,io.seata.core.rpc.netty.TmRpcClient,10,324,10153,23267,1,0,0,0,162,1,0.61728394,62,0,0.0,64,0,0.0,0,0.0,64,30,2
bbc,FASTJSON-105,com.alibaba.fastjson.JSONReader,2,337,32513,21547,83,0,3,0,157,142,90.44586,63,49,77.77778,75,67,89.33333,67,89.33333,8,30,2
bbc,GUAVA-260,com.google.common.collect.TreeRangeMap,2,310,39995,7202,14,0,1,0,86,51,59.302322,36,13,36.11111,20,0,0.0,0,0.0,20,30,2
bbc,GUAVA-85,com.google.common.base.CaseFormat,5,311,31279,1798,21,0,9,0,30,30,100.0,12,12,100.0,15,15,100.0,15,100.0,0,30,2
bbc,GUAVA-114,com.google.common.util.concurrent.AtomicDoubleArray,7,312,29690,7111,39,0,1,0,59,57,96.61017,14,12,85.71429,34,34,100.0,34,100.0,0,30,2
bbc,SEATA-6,io.seata.core.rpc.RpcContext,4,301,29097,8499,40,0,6,0,85,71,83.52941,32,24,75.0,30,28,93.333336,28,93.333336,2,30,2
bbc,GUAVA-249,com.google.common.io.FileBackedOutputStream,8,309,28858,3021,21,0,0,0,50,50,100.0,16,16,100.0,30,30,100.0,30,100.0,0,30,2
bbc,FASTJSON-19,com.alibaba.fastjson.parser.deserializer.DefaultFieldDeserializer,8,338,31814,17521,19,0,0,0,68,39,57.352943,44,23,52.272724,29,21,72.41379,21,72.41379,8,30,2
bbc,FASTJSON-15,com.alibaba.fastjson.util.IOUtils,9,323,34893,26185,97,0,1,0,391,301,76.9821,270,174,64.44444,164,113,68.902435,113,68.902435,51,30,2
bbc,GUAVA-153,com.google.common.collect.ReverseOrdering,4,317,48012,10,3,1,0,0,21,0,0.0,4,0,0.0,18,0,0.0,0,0.0,18,30,2
bbc,SPOON-151,spoon.support.compiler.jdt.JDTBatchCompiler,2,319,33225,146363,17,0,1,0,76,24,31.578945,40,12,30.000002,39,14,35.897438,14,35.897438,25,30,2
bbc,SEATA-26,io.seata.core.rpc.netty.TmRpcClient,7,311,10026,23240,1,0,0,0,162,1,0.61728394,62,0,0.0,64,0,0.0,0,0.0,64,30,2
bbc,SPOON-155,spoon.support.compiler.jdt.JDTSnippetCompiler,4,300,30221,158196,21,0,1,0,25,25,100.0,8,7,87.5,15,15,100.0,15,100.0,0,30,2
bbc,SPOON-107,spoon.reflect.visitor.filter.CompositeFilter,7,318,44523,21,21,1,0,0,26,0,0.0,20,0,0.0,26,0,0.0,0,0.0,26,30,2
bbc,SEATA-4,io.seata.core.protocol.MessageFuture,9,321,31441,1340,5,0,0,0,22,20,90.909096,10,8,80.0,13,13,100.0,5,38.46154,8,30,2
bbc,SPOON-151,spoon.support.compiler.jdt.JDTBatchCompiler,6,320,33724,146951,25,0,1,0,76,24,31.578945,40,12,30.000002,39,14,35.897438,14,35.897438,25,30,2
bbc,GUAVA-174,com.google.common.collect.TopKSelector,10,315,31511,7666,38,0,1,0,79,74,93.67088,36,31,86.11111,68,64,94.117645,64,94.117645,4,30,2
bbc,FASTJSON-59,com.alibaba.fastjson.asm.Type,4,333,30811,1827,76,0,1,0,93,0,0.0,62,0,0.0,78,0,0.0,0,0.0,78,30,2
bbc,SPOON-101,spoon.reflect.visitor.PrintingContext,8,321,29186,9062,29,0,0,0,34,34,100.0,24,23,95.83333,34,34,100.0,34,100.0,0,30,2
bbc,GUAVA-6,com.google.common.base.Throwables,4,316,28264,11,0,0,0,0,92,0,0.0,38,0,0.0,0,0,0.0,0,0.0,0,30,0
bbc,SPOON-155,spoon.support.compiler.jdt.JDTSnippetCompiler,2,319,30076,158489,20,0,1,0,25,19,76.0,8,7,87.5,6,0,0.0,0,0.0,6,30,2
bbc,FASTJSON-19,com.alibaba.fastjson.parser.deserializer.DefaultFieldDeserializer,2,325,32054,25579,30,0,1,0,68,43,63.235294,44,27,61.363636,29,22,75.86207,22,75.86207,7,30,2
bbc,SPOON-169,spoon.support.reflect.code.CtStatementListImpl,4,318,40849,208159,3,0,0,0,80,14,17.5,36,3,8.333334,50,10,20.0,10,20.0,40,30,2
bbc,GUAVA-78,com.google.common.collect.Queues,2,320,29957,8140,36,0,0,0,75,63,84.0,26,22,84.61539,56,51,91.07143,51,91.07143,5,30,2
bbc,GUAVA-110,com.google.common.math.IntMath,3,324,29306,659,120,0,0,0,180,0,0.0,164,0,0.0,126,0,0.0,0,0.0,126,30,2
bbc,GUAVA-153,com.google.common.collect.ReverseOrdering,2,310,30404,15,2,1,0,0,21,0,0.0,4,0,0.0,18,0,0.0,0,0.0,18,30,2
bbc,FASTJSON-26,com.alibaba.fastjson.parser.deserializer.MapDeserializer,2,326,32035,16741,14,0,0,0,198,18,9.090909,126,13,10.31746,138,16,11.594203,16,11.594203,122,30,2
bbc,FASTJSON-26,com.alibaba.fastjson.parser.deserializer.MapDeserializer,10,319,31912,16571,13,0,0,0,198,18,9.090909,126,13,10.31746,138,16,11.594203,16,11.594203,122,30,2
bbc,SEATA-16,io.seata.core.store.StoreMode,9,324,28322,722,4,0,0,0,7,0,0.0,4,0,0.0,5,0,0.0,0,0.0,5,30,2
bbc,FASTJSON-79,com.alibaba.fastjson.parser.ParserConfig,8,319,35414,38988,150,0,59,0,518,411,79.34363,410,275,67.07317,22,0,0.0,0,0.0,22,30,2
bbc,GUAVA-78,com.google.common.collect.Queues,5,321,29902,2343,18,0,0,0,75,52,69.333336,26,20,76.92308,56,46,82.14286,46,82.14286,10,30,2
bbc,FASTJSON-72,com.alibaba.fastjson.serializer.AwtCodec,8,322,31456,17633,27,0,0,0,192,38,19.791668,106,16,15.094339,113,23,20.353981,23,20.353981,90,30,2
bbc,SEATA-21,io.seata.core.rpc.netty.RmRpcClient,6,322,29507,48394,4,0,0,0,211,4,1.8957347,88,2,2.2727273,75,2,2.6666667,2,2.6666667,73,30,2
bbc,FASTJSON-19,com.alibaba.fastjson.parser.deserializer.DefaultFieldDeserializer,10,332,31638,17529,23,0,1,0,68,38,55.88235,44,23,52.272724,29,21,72.41379,21,72.41379,8,30,2
bbc,FASTJSON-64,com.alibaba.fastjson.serializer.JSONSerializer,7,327,33306,29963,109,0,3,0,185,153,82.702705,108,77,71.296295,18,0,0.0,0,0.0,18,30,2
bbc,GUAVA-110,com.google.common.math.IntMath,9,312,29365,699,130,0,0,0,180,0,0.0,164,0,0.0,126,0,0.0,0,0.0,126,30,2
bbc,SEATA-26,io.seata.core.rpc.netty.TmRpcClient,4,319,10027,23393,1,0,0,0,162,1,0.61728394,62,0,0.0,64,0,0.0,0,0.0,64,30,2
bbc,SPOON-155,spoon.support.compiler.jdt.JDTSnippetCompiler,5,335,30355,159435,18,0,1,0,25,19,76.0,8,7,87.5,6,0,0.0,0,0.0,6,30,2
bbc,SEATA-15,io.seata.core.rpc.netty.RpcServer,7,330,34025,29867,1,0,0,0,102,1,0.9803922,44,0,0.0,42,0,0.0,0,0.0,42,30,2
bbc,FASTJSON-105,com.alibaba.fastjson.JSONReader,8,331,32322,21948,90,0,2,0,157,142,90.44586,63,49,77.77778,75,67,89.33333,67,89.33333,8,30,2
bbc,SPOON-101,spoon.reflect.visitor.PrintingContext,1,305,29418,20,26,1,0,0,34,0,0.0,24,0,0.0,34,0,0.0,0,0.0,34,30,2
bbc,SPOON-103,spoon.support.reflect.code.CtAssignmentImpl,2,317,30145,23,2,1,0,0,45,0,0.0,18,0,0.0,29,0,0.0,0,0.0,29,30,2
bbc,GUAVA-153,com.google.common.collect.ReverseOrdering,8,302,33287,6790,3,0,0,0,21,5,23.809525,4,0,0.0,18,2,11.111112,2,11.111112,16,30,2
bbc,GUAVA-71,com.google.common.collect.SparseImmutableTable,5,309,29839,6640,2,0,0,0,63,22,34.920635,14,5,35.714287,16,7,43.75,7,43.75,9,30,2
bbc,SPOON-11,spoon.reflect.factory.TypeFactory,8,344,31677,22,56,1,0,0,217,0,0.0,70,0,0.0,121,0,0.0,0,0.0,121,30,2
bbc,GUAVA-174,com.google.common.collect.TopKSelector,6,332,30622,7295,31,0,0,0,79,76,96.20254,36,34,94.44444,68,66,97.05882,66,97.05882,2,30,2
bbc,SPOON-165,spoon.reflect.visitor.AstParentConsistencyChecker,7,332,29610,9911,8,0,0,0,15,15,100.0,8,7,87.5,6,6,100.0,6,100.0,0,30,2
bbc,FASTJSON-39,com.alibaba.fastjson.serializer.StringCodec,5,324,30843,16353,20,0,0,0,45,21,46.666668,20,9,45.0,29,14,48.27586,14,48.27586,15,30,2
bbc,SEATA-26,io.seata.core.rpc.netty.TmRpcClient,1,305,10018,23331,1,0,0,0,162,1,0.61728394,62,0,0.0,64,0,0.0,0,0.0,64,30,2
bbc,FASTJSON-105,com.alibaba.fastjson.JSONReader,1,338,32545,21723,84,0,2,0,157,136,86.62421,63,47,74.60318,75,64,85.333336,64,85.333336,11,30,2
bbc,GUAVA-153,com.google.common.collect.ReverseOrdering,9,318,29529,12,2,1,0,0,21,0,0.0,4,0,0.0,18,0,0.0,0,0.0,18,30,2
bbc,FASTJSON-49,com.alibaba.fastjson.serializer.ArraySerializer,5,327,30509,13932,6,0,0,0,28,6,21.428572,14,1,7.1428576,13,0,0.0,0,0.0,13,30,2
bbc,GUAVA-85,com.google.common.base.CaseFormat,2,315,30979,1777,18,0,7,0,30,30,100.0,12,11,91.66667,15,15,100.0,15,100.0,0,30,2
bbc,SEATA-9,io.seata.core.rpc.netty.RpcServerHandler,5,327,28843,7365,8,0,0,0,27,20,74.07407,8,1,12.5,6,3,50.0,3,50.0,3,30,2
bbc,SEATA-15,io.seata.core.rpc.netty.RpcServer,9,318,33982,29835,1,0,0,0,102,1,0.9803922,44,0,0.0,42,0,0.0,0,0.0,42,30,2
bbc,GUAVA-45,com.google.common.primitives.Shorts,1,324,30205,7836,72,0,0,0,103,102,99.02912,68,67,98.52941,133,133,100.0,133,100.0,0,30,2
bbc,SEATA-14,io.seata.core.protocol.transaction.BranchRegisterRequest,10,324,29506,8640,33,0,0,0,95,95,100.0,32,32,100.0,42,42,100.0,42,100.0,0,30,2
bbc,SPOON-9,spoon.support.reflect.cu.position.SourcePositionImpl,1,333,30565,8488,78,0,5,0,78,77,98.71795,56,51,91.07143,93,92,98.92473,92,98.92473,1,30,2
bbc,SPOON-165,spoon.reflect.visitor.AstParentConsistencyChecker,4,313,29468,10964,8,0,0,0,15,15,100.0,8,7,87.5,6,6,100.0,6,100.0,0,30,2
bbc,GUAVA-275,com.google.common.math.PairedStatsAccumulator,7,333,28878,5468,41,0,0,0,60,60,100.0,38,38,100.0,75,75,100.0,75,100.0,0,30,2
bbc,SPOON-163,spoon.pattern.internal.node.MapEntryNode,1,329,31895,8990,24,0,0,0,38,30,78.94737,20,12,60.000004,6,0,0.0,0,0.0,6,30,2
bbc,FASTJSON-49,com.alibaba.fastjson.serializer.ArraySerializer,4,323,30583,14054,5,0,0,0,28,6,21.428572,14,1,7.1428576,13,0,0.0,0,0.0,13,30,2
bbc,GUAVA-6,com.google.common.base.Throwables,2,305,28370,11,0,0,0,0,92,0,0.0,38,0,0.0,0,0,0.0,0,0.0,0,30,0
bbc,FASTJSON-105,com.alibaba.fastjson.JSONReader,5,335,37057,22118,92,0,3,0,157,139,88.535034,63,50,79.36508,12,0,0.0,0,0.0,12,30,2
bbc,SPOON-167,spoon.support.reflect.CtExtendedModifier,7,329,28763,1821,9,0,0,0,26,26,100.0,16,16,100.0,18,18,100.0,18,100.0,0,30,2
bbc,FASTJSON-59,com.alibaba.fastjson.asm.Type,6,333,30986,1865,79,0,0,0,93,0,0.0,62,0,0.0,78,0,0.0,0,0.0,78,30,2
bbc,FASTJSON-4,com.alibaba.fastjson.serializer.BooleanCodec,1,553,31521,15149,6,0,0,0,36,9,25.0,16,1,6.25,18,2,11.111112,2,11.111112,16,30,2
bbc,FASTJSON-4,com.alibaba.fastjson.serializer.BooleanCodec,7,313,30937,16050,7,0,0,0,36,9,25.0,16,1,6.25,18,2,11.111112,2,11.111112,16,30,2
bbc,SPOON-165,spoon.reflect.visitor.AstParentConsistencyChecker,1,317,29339,11556,9,0,0,0,15,15,100.0,8,7,87.5,6,6,100.0,6,100.0,0,30,2
bbc,SEATA-14,io.seata.core.protocol.transaction.BranchRegisterRequest,2,322,29960,12779,43,0,3,0,95,95,100.0,32,32,100.0,0,0,0.0,0,0.0,0,30,2
bbc,SEATA-21,io.seata.core.rpc.netty.RmRpcClient,1,322,29350,48452,4,0,0,0,211,4,1.8957347,88,2,2.2727273,75,2,2.6666667,2,2.6666667,73,30,2
bbc,SPOON-159,spoon.reflect.visitor.ModelConsistencyChecker,9,343,29525,12743,14,0,1,0,26,26,100.0,22,21,95.454544,16,16,100.0,16,100.0,0,30,2
bbc,SEATA-14,io.seata.core.protocol.transaction.BranchRegisterRequest,1,329,29560,8650,31,0,0,0,95,94,98.94737,32,31,96.875,42,41,97.61904,41,97.61904,1,30,2
bbc,FASTJSON-25,com.alibaba.fastjson.parser.deserializer.ResolveFieldDeserializer,9,340,32014,14652,14,0,0,0,43,37,86.04651,12,8,66.66667,4,0,0.0,0,0.0,4,30,2
bbc,FASTJSON-93,com.alibaba.fastjson.asm.ByteVector,5,352,30638,1773,26,0,0,0,73,0,0.0,24,0,0.0,73,0,0.0,0,0.0,73,30,2
bbc,GUAVA-260,com.google.common.collect.TreeRangeMap,9,337,38953,7074,15,0,3,0,86,40,46.51163,36,12,33.333336,22,0,0.0,0,0.0,22,30,2
bbc,GUAVA-6,com.google.common.base.Throwables,7,307,28269,12,0,0,0,0,92,0,0.0,38,0,0.0,0,0,0.0,0,0.0,0,30,0
bbc,FASTJSON-9,com.alibaba.fastjson.parser.deserializer.JavaObjectDeserializer,3,322,30873,14859,4,0,0,0,19,6,31.578945,18,2,11.111112,15,9,60.000004,9,60.000004,6,30,2
bbc,SEATA-15,io.seata.core.rpc.netty.RpcServer,2,313,33837,29645,1,0,0,0,102,1,0.9803922,44,0,0.0,42,0,0.0,0,0.0,42,30,2
bbc,FASTJSON-85,com.alibaba.fastjson.serializer.CharArrayCodec,2,333,31074,15036,6,0,0,0,35,3,8.571429,20,0,0.0,20,1,5.0,1,5.0,19,30,2
bbc,GUAVA-197,com.google.common.primitives.Booleans,3,299,29144,2790,43,0,0,0,75,74,98.66667,52,51,98.07692,92,92,100.0,92,100.0,0,30,2
bbc,FASTJSON-31,com.alibaba.fastjson.serializer.ASMSerializerFactory,7,324,36387,16152,38,0,0,0,1364,245,17.961876,398,39,9.798995,404,64,15.841584,64,15.841584,340,30,2
bbc,GUAVA-153,com.google.common.collect.ReverseOrdering,5,311,29113,5994,1,0,0,0,21,3,14.285715,4,0,0.0,18,0,0.0,0,0.0,18,30,2
bbc,FASTJSON-64,com.alibaba.fastjson.serializer.JSONSerializer,3,348,33514,51,130,1,0,0,185,0,0.0,108,0,0.0,128,0,0.0,0,0.0,128,30,2
bbc,SEATA-21,io.seata.core.rpc.netty.RmRpcClient,7,318,29419,48143,3,0,0,0,211,4,1.8957347,88,2,2.2727273,75,2,2.6666667,2,2.6666667,73,30,2
bbc,GUAVA-174,com.google.common.collect.TopKSelector,8,330,30206,5057,52,0,1,0,79,78,98.73418,36,34,94.44444,68,68,100.0,68,100.0,0,30,2
bbc,FASTJSON-79,com.alibaba.fastjson.parser.ParserConfig,10,323,35629,35978,114,0,32,0,518,400,77.22008,410,261,63.658535,23,0,0.0,0,0.0,23,30,2
bbc,GUAVA-6,com.google.common.base.Throwables,9,323,28296,10,0,0,0,0,92,0,0.0,38,0,0.0,0,0,0.0,0,0.0,0,30,0
bbc,FASTJSON-32,com.alibaba.fastjson.support.hsf.HSFJSONUtils,3,342,20605,43,0,0,0,0,70,0,0.0,28,0,0.0,0,0,0.0,0,0.0,0,30,0
bbc,FASTJSON-49,com.alibaba.fastjson.serializer.ArraySerializer,9,331,30620,13987,5,0,0,0,28,6,21.428572,14,1,7.1428576,14,1,7.1428576,1,7.1428576,13,30,2
bbc,SEATA-21,io.seata.core.rpc.netty.RmRpcClient,3,316,29312,48237,3,0,0,0,211,4,1.8957347,88,2,2.2727273,75,2,2.6666667,2,2.6666667,73,30,2
bbc,SPOON-151,spoon.support.compiler.jdt.JDTBatchCompiler,8,341,33785,146977,23,0,1,0,76,24,31.578945,40,12,30.000002,39,14,35.897438,14,35.897438,25,30,2
bbc,SPOON-167,spoon.support.reflect.CtExtendedModifier,10,318,28647,1728,11,0,0,0,26,26,100.0,16,16,100.0,18,18,100.0,18,100.0,0,30,2
bbc,GUAVA-275,com.google.common.math.PairedStatsAccumulator,1,318,28781,4728,42,0,0,0,60,60,100.0,38,38,100.0,75,75,100.0,75,100.0,0,30,2
bbc,GUAVA-174,com.google.common.collect.TopKSelector,9,313,31255,6382,30,0,1,0,79,64,81.01266,36,25,69.44444,68,55,80.882355,55,80.882355,13,30,2
bbc,SPOON-167,spoon.support.reflect.CtExtendedModifier,4,316,28702,1727,8,0,0,0,26,26,100.0,16,16,100.0,18,18,100.0,18,100.0,0,30,2
